tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,3,202208,,Q,Aitor Sanz Llopis,U,,ESP,21.7987679671,1458,2,202403,,WC,Pablo Beltran Martin Lorente,U,,ESP,15.7289527721,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,4,126533,5,,Alvaro Lopez San Martin,R,,ESP,19.394934976,394,111,134035,,,Jorge Lopez Perez Fuster,U,,ESP,19.4250513347,1042,10,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,5,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.742642026,323,144,133997,,WC,Sergi Perez Contri,U,,ESP,18.7597535934,1993,1,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,6,106175,,,Ricardo Rodriguez,R,,VEN,23.4907597536,749,27,126524,,LL,Paco Climent Gregori,U,,ESP,20.0602327173,1383,3,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,7,132794,,,Dan Dowson,U,,AUS,20.3997262149,797,23,103924,,,Marc Fornell Mestres,R,,ESP,34.7433264887,975,12,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,8,125854,8,,Jaume Pla Malfeito,U,,ESP,21.3935660507,528,65,106270,,,Marcos Giraldi Requena,R,,ESP,22.9103353867,597,51,7-6(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,9,106403,7,,Albert Alcaraz Ivorra,R,,ESP,21.4455852156,489,75,126492,,Q,Marc Dijkhuizen,L,,NED,20.5639972621,1105,8,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,10,200266,,Q,Javier Barranco Cosano,U,,ESP,17.9356605065,1238,5,134840,,,Raul Brancaccio,U,,ITA,19.4743326489,1004,11,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,11,134773,,,Alejandro Ibanez Gallego,U,,ESP,19.5674195756,1031,10,121322,,LL,Patrick Mayer,R,,AUT,26.2724161533,1837,1,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,12,126535,4,,Carlos Taberner,R,,ESP,19.2114989733,341,135,110754,,,David Vega Hernandez,R,,ESP,22.3381245722,763,26,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,13,106408,6,,Mario Vilella Martinez,U,,ESP,21.311430527,482,78,126744,,Q,Jaime Fermosell,R,,ESP,18.8829568789,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,14,126720,,Q,Boris Pokotilov,U,,RUS,19.4113620808,1918,1,202404,,WC,Alvaro Saez Royuela Ariza,R,,ESP,16.2026009582,,,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,15,144890,,Q,Dimitriy Voronin,U,,RUS,17.4099931554,1196,6,132800,,Q,Zeljko Milovic,U,,SRB,20.5639972621,1100,8,3-6 7-6(2) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,16,106117,,,Carlos Boluda Purkiss,R,165,ESP,23.7535934292,607,49,106177,2,,Oriol Roca Batalla,R,,ESP,23.485284052,319,148,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,17,123809,,,Ivan Gakhov,L,,RUS,19.9698836413,534,63,124079,1,,Pedro Martinez Portero,R,,ESP,19.4962354552,318,148,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,18,126533,5,,Alvaro Lopez San Martin,R,,ESP,19.394934976,394,111,202208,,Q,Aitor Sanz Llopis,U,,ESP,21.7987679671,1458,2,7-6(7) 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,19,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.742642026,323,144,106175,,,Ricardo Rodriguez,R,,VEN,23.4907597536,749,27,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,20,125854,8,,Jaume Pla Malfeito,U,,ESP,21.3935660507,528,65,132794,,,Dan Dowson,U,,AUS,20.3997262149,797,23,6-3 6-7(3) 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,21,200266,,Q,Javier Barranco Cosano,U,,ESP,17.9356605065,1238,5,106403,7,,Albert Alcaraz Ivorra,R,,ESP,21.4455852156,489,75,7-6(1) 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,22,126535,4,,Carlos Taberner,R,,ESP,19.2114989733,341,135,134773,,,Alejandro Ibanez Gallego,U,,ESP,19.5674195756,1031,10,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,23,106408,6,,Mario Vilella Martinez,U,,ESP,21.311430527,482,78,126720,,Q,Boris Pokotilov,U,,RUS,19.4113620808,1918,1,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,24,106117,,,Carlos Boluda Purkiss,R,165,ESP,23.7535934292,607,49,144890,,Q,Dimitriy Voronin,U,,RUS,17.4099931554,1196,6,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,25,123809,,,Ivan Gakhov,L,,RUS,19.9698836413,534,63,126533,5,,Alvaro Lopez San Martin,R,,ESP,19.394934976,394,111,2-6 7-6(4) 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,26,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.742642026,323,144,125854,8,,Jaume Pla Malfeito,U,,ESP,21.3935660507,528,65,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,27,126535,4,,Carlos Taberner,R,,ESP,19.2114989733,341,135,200266,,Q,Javier Barranco Cosano,U,,ESP,17.9356605065,1238,5,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,28,106408,6,,Mario Vilella Martinez,U,,ESP,21.311430527,482,78,106117,,,Carlos Boluda Purkiss,R,165,ESP,23.7535934292,607,49,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,29,123809,,,Ivan Gakhov,L,,RUS,19.9698836413,534,63,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.742642026,323,144,6-1 6-0,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,30,126535,4,,Carlos Taberner,R,,ESP,19.2114989733,341,135,106408,6,,Mario Vilella Martinez,U,,ESP,21.311430527,482,78,7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,32,S,20161024,31,123809,,,Ivan Gakhov,L,,RUS,19.9698836413,534,63,126535,4,,Carlos Taberner,R,,ESP,19.2114989733,341,135,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,1,106220,1,,Dimitar Kuzmanov,R,,BUL,23.241615332,378,118,134068,,,Vadym Ursu,R,,UKR,19.8110882957,637,43,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,2,132325,,Q,Andrew Ruppli,L,,SUI,21.6700889802,1208,6,126683,,WC,Kento Tagashira,U,,JPN,23.0937713895,,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,3,202234,,Q,Savva Polukhin,U,,RUS,17.9301848049,1449,2,123796,,WC,Berk Iliescu,U,,TUR,19.7371663244,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,4,123795,8,,Altug Celikbilek,U,,TUR,20.128678987,606,49,127214,,,Alp Sentay,R,,TUR,18.045174538,1202,6,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,5,105096,3,,Julien Dubail,R,,BEL,28.6926762491,407,105,105690,,PR,Kevin Griekspoor,R,,NED,25.787816564,895,16,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,6,124126,,Q,Sarp Agabigun,R,,TUR,19.3675564682,1161,7,126200,,,Piotr Grynkowski,U,,POL,24.3668720055,1246,5,6-1 1-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,7,106416,,,Muhammet Haylaz,U,,TUR,20.9965776865,811,22,122589,,WC,Sefa Suluoglu,U,,TUR,21.4647501711,1430,3,6-4 6-7(7) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,8,105085,7,,Artem Smirnov,U,,UKR,28.7255304586,530,64,122445,,Q,Gokberk Ergeneman,U,,TUR,21.1471594798,2053,1,7-6(0) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,9,105586,6,,Alexander Lazov,U,,BUL,26.2943189596,532,64,134569,,Q,Nicolas Ferrando,U,,ARG,20.3312799452,1918,1,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,10,105593,,PR,Yannick Vandenbulcke,R,,BEL,26.2696783025,719,30,202405,,WC,Yuri Khachatryan,U,,BUL,16.9171800137,,,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,11,126171,,,Maxim Ratniuk,U,,UKR,20.4900752909,928,14,127812,,,Vincent Van Den Honert,U,,NED,23.5126625599,1129,7,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,12,109686,4,,Riccardo Bonadio,U,,ITA,23.2826830938,500,72,105314,,,Javier Pulgar Garcia,U,,ESP,27.5537303217,920,15,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,13,105551,5,,Anil Yuksel,L,,TUR,26.4339493498,501,72,126530,,Q,Peter Bothwell,R,,IRL,21.0732375086,1349,4,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,14,134816,,,Jakob Johansson Holm,U,,SWE,21.4455852156,1144,7,134405,,LL,Koray Kirci,U,,TUR,18.1875427789,,,5-2 RET,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,15,105130,,Q,Vladimir Uzhylovsky,R,183,UKR,28.5831622177,901,16,104186,,,Gleb Alekseenko,R,,UKR,33.4346338125,1010,11,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,16,134868,2,,Tallon Griekspoor,R,,NED,20.3121149897,384,114,122372,,Q,Alexander Jhun,U,,GBR,21.4647501711,1517,2,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,17,106220,1,,Dimitar Kuzmanov,R,,BUL,23.241615332,378,118,132325,,Q,Andrew Ruppli,L,,SUI,21.6700889802,1208,6,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,18,123795,8,,Altug Celikbilek,U,,TUR,20.128678987,606,49,202234,,Q,Savva Polukhin,U,,RUS,17.9301848049,1449,2,6-2 5-7 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,19,105096,3,,Julien Dubail,R,,BEL,28.6926762491,407,105,124126,,Q,Sarp Agabigun,R,,TUR,19.3675564682,1161,7,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,20,106416,,,Muhammet Haylaz,U,,TUR,20.9965776865,811,22,105085,7,,Artem Smirnov,U,,UKR,28.7255304586,530,64,6-3 4-3 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,21,105593,,PR,Yannick Vandenbulcke,R,,BEL,26.2696783025,719,30,105586,6,,Alexander Lazov,U,,BUL,26.2943189596,532,64,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,22,109686,4,,Riccardo Bonadio,U,,ITA,23.2826830938,500,72,126171,,,Maxim Ratniuk,U,,UKR,20.4900752909,928,14,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,23,105551,5,,Anil Yuksel,L,,TUR,26.4339493498,501,72,134816,,,Jakob Johansson Holm,U,,SWE,21.4455852156,1144,7,6-1 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,24,134868,2,,Tallon Griekspoor,R,,NED,20.3121149897,384,114,105130,,Q,Vladimir Uzhylovsky,R,183,UKR,28.5831622177,901,16,7-5 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,25,106220,1,,Dimitar Kuzmanov,R,,BUL,23.241615332,378,118,123795,8,,Altug Celikbilek,U,,TUR,20.128678987,606,49,6-0 4-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,26,105096,3,,Julien Dubail,R,,BEL,28.6926762491,407,105,106416,,,Muhammet Haylaz,U,,TUR,20.9965776865,811,22,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,27,109686,4,,Riccardo Bonadio,U,,ITA,23.2826830938,500,72,105593,,PR,Yannick Vandenbulcke,R,,BEL,26.2696783025,719,30,6-3 6-0,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,28,134868,2,,Tallon Griekspoor,R,,NED,20.3121149897,384,114,105551,5,,Anil Yuksel,L,,TUR,26.4339493498,501,72,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,29,106220,1,,Dimitar Kuzmanov,R,,BUL,23.241615332,378,118,105096,3,,Julien Dubail,R,,BEL,28.6926762491,407,105,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,30,134868,2,,Tallon Griekspoor,R,,NED,20.3121149897,384,114,109686,4,,Riccardo Bonadio,U,,ITA,23.2826830938,500,72,5-7 6-2 7-6(11),3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-TUR-43A-2016,Turkey F43,Hard,32,S,20161024,31,134868,2,,Tallon Griekspoor,R,,NED,20.3121149897,384,114,106220,1,,Dimitar Kuzmanov,R,,BUL,23.241615332,378,118,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,1,105325,1,,Germain Gigounon,R,,BEL,27.5126625599,290,171,200196,,Q,Rajko Mladenovic,U,,SRB,30.9979466119,1547,2,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,2,124089,,,Theo Fournerie,R,,FRA,19.6358658453,1139,7,123869,,,Petar Conkic,U,,SRB,20.4380561259,1006,11,2-6 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,3,106061,,,Pavel Krainik,R,,CAN,24.0711841205,1152,7,200668,,WC,Aleksander Pawlicki,U,,POL,17.1854893908,,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,4,105851,8,,Florent Diep,U,,FRA,25.0841889117,839,20,200136,,Q,Ioannis Papounidis,U,,GRE,18.4065708419,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,5,105788,,,Jakob Sude,U,,GER,25.3524982888,829,20,109737,4,,Markos Kalovelonis,R,,GRE,22.4366872005,505,71,7-6(9) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,6,126772,,WC,Christos Antonopoulos,R,,GRE,18.2669404517,1517,2,122311,,,Darko Jandric,R,,SRB,22.1437371663,843,20,5-7 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,7,106391,,Q,Adrian Bodmer,U,,SUI,21.6372347707,1542,2,105852,,,Viktor Filipenko,U,,HUN,25.0814510609,906,16,6-4 6-7(6) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,8,126613,7,,Bogdan Borza,L,,ROU,19.5537303217,721,30,127964,,WC,Stephanos Schinas,U,,GRE,19.4496919918,,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,9,124124,6,,Filipp Kekercheni,R,,UKR,21.2073921971,697,33,122353,,,Christian Hirschmueller,R,,GER,23.6221765914,1044,10,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,10,126449,,Q,Marco Mosciatti,U,,ITA,19.2744695414,,,126119,,,Goran Markovic,R,,SRB,21.1033538672,1161,7,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,11,122547,,,Ioannis Stergiou,U,,GRE,21.5605749487,1409,3,133637,,Q,Alexandros Voinea,U,,GRE,18.7241615332,,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,12,144656,3,,Corentin Denolly,L,,FRA,19.3839835729,474,81,126372,,,Adrian Andrzejczuk,U,,POL,20.6023271732,978,12,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,13,125806,5,,Dominik Kellovsky,U,,CZE,20.2518822724,553,59,133301,,Q,Giovani Samaha,L,,LIB,22.2806297057,1837,1,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,14,138688,,,Milan Drinic,R,,SRB,19.022587269,871,18,105463,,,Charalampos Kapogiannis,R,,GRE,26.7789185489,1491,2,6-2 1-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,15,111282,,Q,Milos Nikolic,U,,AUS,35.2908966461,,,200194,,WC,Aleksa Lazarevic,L,,SRB,17.8973305955,,,3-6 7-6(3) 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,16,104852,2,,Yannick Jankovits,R,,FRA,29.7987679671,372,121,200611,,Q,Elliot Benchetrit,U,,FRA,18.0616016427,1400,3,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,17,105325,1,,Germain Gigounon,R,,BEL,27.5126625599,290,171,124089,,,Theo Fournerie,R,,FRA,19.6358658453,1139,7,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,18,105851,8,,Florent Diep,U,,FRA,25.0841889117,839,20,106061,,,Pavel Krainik,R,,CAN,24.0711841205,1152,7,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,19,105788,,,Jakob Sude,U,,GER,25.3524982888,829,20,126772,,WC,Christos Antonopoulos,R,,GRE,18.2669404517,1517,2,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,20,106391,,Q,Adrian Bodmer,U,,SUI,21.6372347707,1542,2,126613,7,,Bogdan Borza,L,,ROU,19.5537303217,721,30,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,21,124124,6,,Filipp Kekercheni,R,,UKR,21.2073921971,697,33,126449,,Q,Marco Mosciatti,U,,ITA,19.2744695414,,,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,22,144656,3,,Corentin Denolly,L,,FRA,19.3839835729,474,81,122547,,,Ioannis Stergiou,U,,GRE,21.5605749487,1409,3,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,23,125806,5,,Dominik Kellovsky,U,,CZE,20.2518822724,553,59,138688,,,Milan Drinic,R,,SRB,19.022587269,871,18,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,24,104852,2,,Yannick Jankovits,R,,FRA,29.7987679671,372,121,111282,,Q,Milos Nikolic,U,,AUS,35.2908966461,,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,25,105325,1,,Germain Gigounon,R,,BEL,27.5126625599,290,171,105851,8,,Florent Diep,U,,FRA,25.0841889117,839,20,7-6(8) 7-5,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,26,105788,,,Jakob Sude,U,,GER,25.3524982888,829,20,106391,,Q,Adrian Bodmer,U,,SUI,21.6372347707,1542,2,4-6 6-4 7-6(3),3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,27,124124,6,,Filipp Kekercheni,R,,UKR,21.2073921971,697,33,144656,3,,Corentin Denolly,L,,FRA,19.3839835729,474,81,7-6(3) 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,28,125806,5,,Dominik Kellovsky,U,,CZE,20.2518822724,553,59,104852,2,,Yannick Jankovits,R,,FRA,29.7987679671,372,121,6-4 3-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,29,105325,1,,Germain Gigounon,R,,BEL,27.5126625599,290,171,105788,,,Jakob Sude,U,,GER,25.3524982888,829,20,6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,30,125806,5,,Dominik Kellovsky,U,,CZE,20.2518822724,553,59,124124,6,,Filipp Kekercheni,R,,UKR,21.2073921971,697,33,6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-07B-2016,Greece F7,Hard,32,S,20161024,31,105325,1,,Germain Gigounon,R,,BEL,27.5126625599,290,171,125806,5,,Dominik Kellovsky,U,,CZE,20.2518822724,553,59,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-08B-2016,Greece F8,Hard,32,S,20161031,1,106324,1,,Vaclav Safranek,R,,CZE,22.4503764545,292,167,126442,,,Simone Roncalli,R,,ITA,20.4818617385,1053,10,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-08B-2016,Greece F8,Hard,32,S,20161031,2,105851,,,Florent Diep,U,,FRA,25.1033538672,924,15,106061,,Q,Pavel Krainik,R,,CAN,24.090349076,1167,7,7-6(4) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-08B-2016,Greece F8,Hard,32,S,20161031,3,123869,,,Petar Conkic,U,,SRB,20.4572210815,1022,11,122353,,,Christian Hirschmueller,R,,GER,23.6413415469,1050,10,6-4 5-7 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-08B-2016,Greece F8,Hard,32,S,20161031,4,124124,,,Filipp Kekercheni,R,,UKR,21.2265571526,708,32,109737,7,,Markos Kalovelonis,R,,GRE,22.4558521561,505,71,6-4 6-7(8) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-08B-2016,Greece F8,Hard,32,S,20161031,5,105493,3,,Tomislav Brkic,R,,BIH,26.6475017112,374,119,126613,,,Bogdan Borza,L,,ROU,19.5728952772,723,30,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-08B-2016,Greece F8,Hard,32,S,20161031,6,132573,,Q,Luca Castelnuovo,U,,SUI,19.7535934292,,,144899,,WC,Pietro Miki,R,,GRE,20.7748117728,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
